1.000004254292117700e+00	-7.462561296695026662e-05	-1.464991483826148919e-04
7.921421713552718698e-05	1.000001128082671498e+00	-1.547540593517568019e-04
1.536105800402264769e-04	1.567251864078770098e-04	9.999945649805259684e-01
