4.241029996605456098e+00	1.633929961117673635e+00	3.082471520704670009e+00
0.000000000000000000e+00	4.544905447812472410e+00	3.082446127166674099e+00
0.000000000000000000e+00	0.000000000000000000e+00	5.491572348810149329e+00
