5.424784915736563740e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.043557523987438174e+00,4.490551087721046386e+00,0.000000000000000000e+00
3.043231716984383883e+00,1.613749989251509032e+00,4.190053484919199711e+00
