 0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00
 4.1341373e+01 -2.5807506e-02  6.2282460e-04  1.2102807e-02  3.2654432e-03  1.5475124e-02  4.6886799e-02 -2.2079422e-02  1.3801825e-02 -2.6365649e-02  4.5203829e-03 -7.5008272e-03  2.0776283e-02 -1.3046110e-02  7.3780598e-03 -2.1286932e-02 -3.5360891e-02  6.8309492e-03  2.8521067e-02  8.7825273e-03 -1.5835363e-02  4.2409165e-03  1.3124879e-02  1.9109335e-02 -1.7822287e-02  1.0891773e-02  6.0089966e-03 -3.4708348e-04 -1.3207441e-04 -1.1288770e-02 -9.7313864e-03  2.1374657e-02  4.0582264e-03
 8.2682747e+01 -4.2164125e-02 -1.2030488e-03  2.0811716e-02  1.0146430e-02  3.4102438e-02  7.7141284e-02 -2.6776382e-02  1.5124713e-02 -4.0994038e-02  2.0159767e-03 -8.4126419e-03  3.1267642e-02 -1.7162617e-02  6.5752728e-03 -4.0146710e-02 -6.1266434e-02  1.0226728e-02  5.0018170e-02  1.6779908e-02 -2.4132512e-02  6.7021078e-03  2.5678815e-02  3.1132491e-02 -2.4688779e-02  1.6259832e-02  1.1728915e-02  3.9970855e-04 -2.1511890e-03 -2.0398907e-02 -1.4540700e-02  3.4612560e-02  6.0158095e-03
 1.2402412e+02 -4.3544592e-02 -6.1045502e-03  2.4086250e-02  2.2968405e-02  5.5863715e-02  8.3042433e-02 -7.2755093e-03  4.0548339e-04 -3.9223068e-02 -9.2218846e-03 -1.1541465e-03  2.7143026e-02 -9.4264189e-03 -5.9885641e-03 -5.4734485e-02 -7.1610701e-02  8.3017302e-03  5.9146862e-02  2.3540330e-02 -2.0304718e-02  7.3303582e-03  3.5858213e-02  3.3042416e-02 -1.5378881e-02  1.4169764e-02  1.6255665e-02  2.6019308e-03 -6.7630903e-03 -2.5391163e-02 -1.2139731e-02  3.4779899e-02  4.6948421e-03
 1.6536549e+02 -3.0503380e-02 -1.2098076e-02  2.2213105e-02  4.1631331e-02  7.6694067e-02  6.9472247e-02  2.8546827e-02 -2.1940210e-02 -2.5868946e-02 -2.4002568e-02  9.3406559e-03  1.2198974e-02  4.8049505e-03 -2.7307667e-02 -6.3980215e-02 -6.5697266e-02  1.4768362e-03  5.3659595e-02  2.8965205e-02 -4.3440997e-03  8.2689832e-03  4.0740954e-02  2.7439214e-02  7.0276183e-03  7.6282578e-03  1.8121650e-02  5.5021275e-03 -1.2872849e-02 -2.4959901e-02 -4.1358005e-03  2.1989685e-02  3.3424118e-04
 2.0670687e+02 -9.1209738e-03 -1.5293223e-02  1.8011363e-02  6.3033911e-02  9.0607096e-02  5.0334544e-02  6.2923014e-02 -3.6394534e-02 -1.1401942e-02 -3.3547342e-02  1.4727203e-02 -4.5876099e-03  1.4792735e-02 -4.9488892e-02 -6.7343453e-02 -4.8222177e-02 -7.9149510e-03  3.5208697e-02  3.2977268e-02  1.9501558e-02  1.2668294e-02  3.8036528e-02  2.0703913e-02  3.3092826e-02  2.8343208e-03  1.6151696e-02  7.4248622e-03 -1.7865749e-02 -1.8953773e-02  4.7413291e-03  1.1395456e-03 -5.5617216e-03
 2.4804824e+02  1.1931759e-02 -1.1731023e-02  1.5995589e-02  8.1624359e-02  9.3438652e-02  4.0025417e-02  7.8936534e-02 -3.0120234e-02 -4.5036112e-03 -3.1465249e-02  8.9147142e-03 -1.5165024e-02  1.0764193e-02 -6.4055697e-02 -6.4484259e-02 -2.7211843e-02 -1.6907388e-02  9.1480375e-03  3.5129902e-02  4.4649267e-02  2.2570219e-02  2.8392713e-02  1.8956371e-02  5.2235237e-02  5.3710457e-03  1.0586412e-02  6.5882241e-03 -1.8743936e-02 -8.7682248e-03  9.0593858e-03 -2.0266297e-02 -1.0921600e-02
 2.8938961e+02  2.5306657e-02  6.0207258e-04  2.0578463e-02  9.1350580e-02  8.5666700e-02  4.5170512e-02  7.0628347e-02 -1.4193320e-03 -6.0510100e-03 -1.8274182e-02 -7.5610421e-03 -1.7675570e-02 -1.0113011e-02 -6.6330156e-02 -5.5318452e-02 -1.0770737e-02 -2.3330449e-02 -1.6867046e-02  3.4564504e-02  6.4649743e-02  3.7259942e-02  1.6489254e-02  2.4393064e-02  5.8190227e-02  1.6646483e-02  3.6130323e-03  2.2433063e-03 -1.3662587e-02  2.7298731e-03  5.5150961e-03 -3.5194692e-02 -1.3992506e-02
 3.3073099e+02  2.8074824e-02  2.0607513e-02  3.3916935e-02  8.8505168e-02  7.2343670e-02  6.1502507e-02  4.6357405e-02  3.8584984e-02 -8.6429638e-03 -1.2763324e-03 -2.7503013e-02 -1.7443262e-02 -4.1704426e-02 -5.7459934e-02 -4.0614653e-02 -3.9813832e-03 -2.6608370e-02 -3.5245076e-02  3.0499525e-02  7.5102795e-02  5.3213782e-02  9.6948262e-03  3.4295628e-02  5.1708320e-02  3.2753628e-02 -1.2639046e-03 -4.4124780e-03 -3.1450673e-03  1.1930126e-02 -5.2678688e-03 -3.9705004e-02 -1.3978384e-02
 3.7207236e+02  2.2665993e-02  4.4304959e-02  5.4403819e-02  7.4139964e-02  6.0120722e-02  7.7465310e-02  2.3501288e-02  7.2229999e-02 -2.0754613e-03  1.0248142e-02 -4.1504466e-02 -2.3015236e-02 -7.2005059e-02 -4.3173517e-02 -2.2753770e-02 -7.2296293e-03 -2.7539395e-02 -4.1041117e-02  2.3011861e-02  7.4445381e-02  6.5754281e-02  1.4572780e-02  4.3261430e-02  3.9235345e-02  4.6471193e-02 -8.3655780e-04 -1.0158530e-02  9.7018508e-03  1.5709163e-02 -1.8890801e-02 -3.4040929e-02 -1.1138265e-02
 4.1341373e+02  1.5353528e-02  6.6294377e-02  7.6739599e-02  5.4513180e-02  5.3334298e-02  8.1997170e-02  1.7877295e-02  8.5705205e-02  1.8867567e-02  1.1311459e-02 -4.3975681e-02 -3.9808885e-02 -8.9479407e-02 -3.0302396e-02 -5.9218950e-03 -1.6604755e-02 -2.7280819e-02 -3.3725949e-02  1.3558050e-02  6.3738382e-02  7.1421249e-02  3.3040279e-02  4.7125931e-02  2.8701505e-02  5.1259415e-02  6.0847769e-03 -1.0831180e-02  2.0256462e-02  1.2691178e-02 -2.9208963e-02 -2.1865374e-02 -6.3368974e-03
 4.5475511e+02  1.3107699e-02  8.1726858e-02  9.3863518e-02  3.8807086e-02  5.1794184e-02  7.1530384e-02  3.4385101e-02  7.7090758e-02  4.9618348e-02  4.6196526e-03 -3.6685222e-02 -6.5502168e-02 -8.8924145e-02 -2.3294785e-02  4.8240744e-03 -2.6101000e-02 -2.6235386e-02 -1.7300109e-02  4.7418957e-03  4.5987885e-02  6.9609566e-02  6.0489857e-02  4.5954258e-02  2.5118127e-02  4.4946257e-02  1.7890596e-02 -3.2966378e-03  2.4399486e-02  3.9592586e-03 -3.1223509e-02 -8.1551165e-03 -3.2283036e-04
