4.244219160858465401e+00	1.634611497404465874e+00	3.082572979311274608e+00
0.000000000000000000e+00	4.548114797098969042e+00	3.082573299365872987e+00
0.000000000000000000e+00	0.000000000000000000e+00	5.494325036875229884e+00
