0.000000000000000000e+00	0.000000000000000000e+00	1.000000037900604433e+00
0.000000000000000000e+00	9.999999553878846648e-01	-1.012370085033559971e-07
1.000000006711512235e+00	6.127310912197899837e-08	-3.334776350363378221e-08
